# wavelength_(μm) flux_(mJy) flux_unc_(mJy)
4.9436922 0.059560415 0.000919869
4.9443517 0.059560415 0.000928410
4.9450111 0.059560415 0.000968893
4.9456706 0.060231986 0.000930383
4.9463301 0.060462213 0.000930941
4.9469895 0.060231986 0.000864702
4.9476495 0.059399796 0.001146407
4.9483089 0.060231986 0.000881900
4.9489689 0.060462213 0.000883304
4.9496284 0.060664914 0.000895287
4.9502878 0.061353486 0.000926033
4.9509134 0.062172498 0.000952016
4.9515734 0.062172498 0.000657110
4.9522324 0.062406392 0.000864370
4.9528923 0.062172498 0.000999972
4.9535513 0.060391144 0.000849956
4.9542108 0.059612089 0.000778824
4.9548702 0.059612089 0.000826077
4.9555297 0.059612089 0.000916743
4.9561892 0.060895992 0.000884722
4.9568481 0.061109064 0.000946617
4.9575081 0.061469016 0.000868400
4.9581671 0.061109064 0.001034823
4.9588261 0.060895992 0.000921783
4.9594860 0.060124623 0.000986016
4.9601450 0.060124623 0.001109025
4.9608045 0.060124623 0.000976046
4.9614639 0.061726908 0.000880030
4.9621229 0.062157723 0.000894295
4.9627819 0.063060999 0.000919708
4.9634418 0.063060999 0.000996562
4.9641008 0.064245869 0.000945691
4.9647598 0.064245869 0.000886517
4.9654193 0.063060999 0.000890709
4.9660788 0.060861008 0.000900569
4.9667377 0.057373875 0.000973027
4.9673967 0.057147132 0.000861615
4.9680562 0.057147132 0.000724881
4.9687157 0.057147132 0.000771263
4.9693747 0.059252972 0.000548441
4.9700336 0.059514231 0.000706210
4.9706926 0.061060430 0.001027446
4.9713187 0.061970055 0.001011749
4.9719777 0.061970055 0.000998943
4.9726367 0.062285837 0.001099112
4.9732957 0.063054096 0.001036831
4.9739552 0.065918895 0.000918477
4.9746141 0.065918895 0.000869063
4.9752731 0.065918895 0.000979403
4.9759321 0.065502735 0.001013181
4.9765911 0.064388489 0.000963667
4.9772506 0.063165489 0.001025546
4.9779096 0.062231167 0.001066248
4.9785686 0.061812922 0.001010110
4.9792275 0.061777490 0.000849456
4.9798865 0.061777490 0.000896199
4.9805455 0.061812922 0.000970935
4.9812045 0.061812922 0.000874482
4.9818635 0.061777490 0.000825430
4.9825225 0.064457130 0.000810572
4.9831815 0.064457130 0.000851899
4.9838405 0.061650753 0.001019637
4.9844995 0.064457130 0.000866110
4.9851584 0.064457130 0.000775520
4.9858174 0.065328863 0.000468313
4.9864764 0.065087928 0.000183909
4.9871349 0.065087928 0.000560341
4.9877939 0.065087928 0.000532552
4.9884529 0.065087928 0.000726600
4.9891119 0.063660209 0.000956094
4.9897709 0.062456333 0.001027167
4.9904294 0.060672600 0.000928222
4.9910884 0.060672600 0.000903586
4.9917474 0.060672600 0.000721522
4.9924059 0.062844875 0.000823421
4.9930649 0.062844875 0.001213381
4.9937239 0.062844875 0.001079016
4.9943824 0.060492521 0.000773231
4.9950414 0.060492521 0.000876994
4.9956999 0.060492521 0.000905200
4.9963589 0.060748808 0.000952021
4.9970174 0.061259677 0.000826246
4.9976764 0.062861978 0.000903300
4.9983349 0.062861978 0.000908991
4.9989605 0.061266091 0.000711483
4.9996185 0.061266091 0.000746193
5.0002775 0.060607950 0.000748552
5.0009365 0.060079047 0.000789139
5.0015950 0.059085311 0.000779783
5.0022535 0.059085311 0.000932482
5.0029125 0.060607950 0.000882736
5.0035710 0.062347870 0.000861003
5.0042295 0.065461949 0.000839702
5.0048885 0.065461949 0.000880578
5.0055466 0.065461949 0.000905946
5.0062056 0.062619851 0.000595728
5.0068645 0.062619851 0.000834611
5.0075226 0.062619851 0.000987764
5.0081816 0.063230272 0.000991070
5.0088396 0.063230272 0.002561587
5.0094986 0.063230272 0.001825931
5.0101566 0.063230272 0.002041969
5.0108156 0.063055093 0.000774503
5.0114737 0.062879913 0.000880606
5.0121326 0.060694756 0.000880908
5.0127907 0.060694756 0.000970750
5.0134497 0.060439580 0.001033281
5.0141077 0.060439580 0.000926991
5.0147667 0.060694756 0.001279850
5.0154247 0.062507962 0.000556699
5.0160837 0.061192378 0.000788173
5.0167418 0.061279671 0.000989869
5.0173669 0.061279671 0.001009429
5.0180254 0.061192378 0.001156376
5.0186839 0.061192378 0.001123610
5.0193419 0.061279671 0.000977774
5.0200005 0.061013589 0.000948180
5.0206590 0.062242131 0.000905779
5.0213175 0.062242131 0.001138888
5.0219755 0.062180406 0.000949721
5.0226340 0.060442015 0.001004292
5.0232925 0.062180406 0.000915410
5.0239506 0.060442015 0.001022469
5.0246091 0.060442015 0.001068066
5.0252671 0.062776774 0.000994587
5.0259256 0.062776774 0.001066192
5.0265841 0.061039898 0.000896114
5.0272422 0.061236912 0.000954225
5.0279007 0.061236912 0.000994770
5.0285587 0.061039898 0.000953902
5.0292168 0.061236912 0.001078592
5.0298753 0.061777633 0.000931469
5.0305333 0.062584675 0.000957791
5.0311918 0.062584675 0.000827835
5.0318499 0.062584675 0.000774989
5.0325079 0.062889572 0.000881522
5.0331664 0.062889572 0.000822839
5.0338244 0.062359055 0.000897042
5.0344825 0.062359055 0.000962385
5.0351410 0.062879864 0.001025949
5.0357990 0.062879864 0.001025689
5.0364571 0.063156285 0.000976359
5.0371151 0.063335833 0.000815796
5.0377736 0.063984164 0.001082751
5.0384316 0.063984164 0.001067181
5.0390897 0.063984164 0.000745533
5.0397477 0.061734632 0.000672234
5.0404058 0.061034756 0.000837489
5.0410638 0.061034756 0.000954115
5.0417218 0.061034756 0.001017527
5.0423799 0.059194642 0.001038104
5.0430379 0.059194642 0.001038015
5.0436959 0.061797786 0.000972555
5.0443201 0.061797786 0.000782730
5.0449781 0.063247182 0.000842384
5.0456362 0.063247182 0.000745115
5.0462942 0.063247182 0.000970970
5.0469522 0.061342266 0.000938000
5.0476103 0.061342266 0.000947898
5.0482683 0.061342266 0.000863246
5.0489264 0.063208940 0.000825116
5.0495844 0.064971875 0.000851115
5.0502424 0.066751588 0.000747840
5.0509000 0.065855295 0.000816929
5.0515575 0.064971875 0.000884084
5.0522156 0.064988830 0.000857476
5.0528736 0.064988830 0.000834691
5.0535316 0.062964553 0.000631591
5.0541897 0.061120376 0.000768498
5.0548468 0.061120376 0.000778426
5.0555048 0.061120376 0.000884632
5.0561628 0.064726218 0.000917797
5.0568209 0.064726218 0.001132355
5.0574789 0.064726218 0.000950087
5.0581369 0.062207886 0.000932956
5.0587945 0.062207886 0.000760895
5.0594521 0.062207886 0.000654899
5.0601101 0.062288669 0.000798288
5.0607681 0.064807955 0.000954803
5.0614252 0.065798213 0.001020338
5.0620494 0.066226879 0.001039338
5.0627074 0.066226879 0.000891251
5.0633650 0.065798213 0.001009283
5.0640225 0.065193521 0.000924030
5.0646806 0.064865899 0.000779978
5.0653381 0.062059781 0.000619775
5.0659957 0.061201474 0.000995048
5.0666533 0.061201474 0.000978998
5.0673113 0.061201474 0.000996280
5.0679688 0.063165958 0.001100872
5.0686264 0.064880195 0.000572780
5.0692840 0.064880195 0.001100332
5.0699415 0.064880195 0.001826477
5.0705991 0.064724727 0.000897562
5.0712566 0.063597070 0.001128102
5.0719142 0.063597070 0.001190457
5.0725718 0.064724727 0.000990476
5.0732293 0.063597070 0.001016036
5.0738869 0.063717722 0.001085717
5.0745444 0.063717722 0.001138360
5.0752020 0.063717722 0.001000162
5.0758595 0.063477927 0.001069968
5.0765171 0.063477927 0.001074722
5.0771747 0.062235801 0.001108356
5.0778322 0.061882914 0.000891232
5.0784893 0.060294996 0.000672087
5.0791469 0.060051366 0.000848726
5.0798044 0.060051366 0.000842927
5.0804620 0.060294996 0.000950369
5.0811186 0.060124209 0.001063058
5.0817761 0.060858450 0.000936244
5.0824337 0.060858450 0.001048770
5.0830908 0.060858450 0.000935730
5.0837483 0.060858450 0.000791083
5.0844059 0.061169040 0.000881823
5.0850630 0.062337939 0.000882641
5.0857205 0.062490667 0.001030768
5.0863776 0.064977435 0.000939316
5.0870352 0.063862209 0.000900111
5.0876589 0.062789625 0.000858169
5.0883160 0.063818094 0.000900778
5.0889730 0.063862209 0.000935637
5.0896306 0.063818094 0.000820316
5.0902882 0.063145564 0.000838161
5.0909452 0.063145564 0.001034027
5.0916023 0.060983134 0.001008446
5.0922594 0.060347984 0.001043593
5.0929170 0.059033842 0.000956698
5.0935740 0.059033842 0.000942198
5.0942316 0.059930146 0.000944596
5.0948887 0.060347984 0.001030197
5.0955458 0.060895490 0.001074119
5.0962029 0.063293879 0.001136562
5.0968599 0.064358420 0.001109650
5.0975170 0.064399088 0.000789422
5.0981741 0.064399088 0.000910825
5.0988312 0.064399088 0.001001942
5.0994883 0.064399088 0.001074298
5.1001458 0.066732766 0.001079678
5.1008029 0.066817633 0.001104838
5.1014600 0.068795758 0.001180622
5.1021171 0.068795758 0.001111187
5.1027741 0.068795758 0.001148031
5.1034312 0.067466475 0.000988612
5.1040545 0.061482984 0.001237933
5.1047115 0.060569782 0.001072257
5.1053686 0.060569782 0.001107372
5.1060257 0.060569782 0.001083016
5.1066823 0.060921659 0.000947691
5.1073394 0.062010422 0.000968547
5.1079965 0.062010422 0.000933262
5.1086535 0.060923275 0.000810607
5.1093102 0.062010422 0.000925855
5.1099672 0.063412385 0.000671336
5.1106243 0.063412385 0.000888942
5.1112814 0.063412385 0.000895484
5.1119380 0.063633739 0.000956676
5.1125951 0.063981928 0.000930475
5.1132522 0.063981928 0.000937939
5.1139088 0.063981928 0.000757486
5.1145658 0.064143831 0.000788100
5.1152225 0.064377459 0.000857754
5.1158795 0.067655664 0.000990290
5.1165361 0.067655664 0.000744843
5.1171932 0.067655664 0.000843679
5.1178498 0.062586110 0.000910579
5.1185069 0.062450140 0.000780046
5.1191635 0.062450140 0.000975228
5.1198201 0.062450140 0.000929207
5.1204772 0.062450140 0.000908252
5.1211338 0.062841859 0.000900519
5.1217904 0.064939596 0.000953036
5.1224475 0.064939596 0.000918362
5.1231041 0.066020047 0.000686375
5.1237607 0.066206362 0.001039885
5.1244173 0.066206362 0.001040901
5.1250744 0.066325092 0.001074582
5.1257310 0.068400332 0.001138161
5.1263876 0.068400332 0.000889362
5.1270442 0.068400332 0.000932383
5.1277008 0.068746219 0.000874466
5.1283574 0.068746219 0.000854338
5.1289806 0.067355676 0.000873624
5.1296368 0.067355676 0.000985605
5.1302938 0.067355676 0.001123608
5.1309500 0.062385454 0.000935428
5.1316071 0.062218410 0.000977000
5.1322632 0.061792720 0.000821671
5.1329198 0.061792720 0.000944166
5.1335764 0.062218410 0.001078777
5.1342330 0.065342325 0.001081206
5.1348896 0.065342325 0.001100171
5.1355462 0.065342325 0.001010911
5.1362028 0.064964398 0.001091692
5.1368589 0.064964398 0.000930437
5.1375155 0.064964398 0.001004068
5.1381721 0.067226464 0.001381202
5.1388288 0.067226464 0.000913743
5.1394849 0.067226464 0.000995280
5.1401415 0.066158547 0.001082866
5.1407981 0.065910783 0.001070764
5.1414542 0.065027888 0.000971638
5.1421108 0.065027888 0.000867237
5.1427670 0.064678971 0.000857297
5.1434236 0.063588413 0.000740053
5.1440802 0.062569209 0.001009389
5.1447024 0.062448351 0.001101762
5.1453590 0.059090042 0.001096842
5.1460152 0.059090042 0.001058818
5.1466713 0.061007675 0.000938498
5.1473279 0.062448351 0.001070274
5.1479840 0.062997492 0.001061286
5.1486406 0.063373211 0.001111194
5.1492968 0.064478222 0.001140326
5.1499529 0.064641414 0.001080290
5.1506095 0.068179905 0.000961506
5.1512656 0.068283458 0.001058210
5.1519217 0.068345666 0.001018107
5.1525779 0.068283458 0.000936999
5.1532345 0.068179905 0.001077296
5.1538906 0.068423859 0.001064393
5.1545467 0.065799801 0.001070892
5.1552029 0.065166824 0.000843336
5.1558590 0.064311801 0.001018577
5.1565151 0.063894687 0.001006919
5.1571712 0.063242751 0.000992415
5.1578274 0.063034156 0.000895540
5.1584835 0.062314526 0.000921943
5.1591396 0.059570006 0.001056042
5.1597958 0.059570006 0.001050191
5.1604519 0.059847001 0.000995250
5.1611080 0.059847001 0.001043610
5.1617641 0.060283983 0.000933803
5.1624203 0.062764811 0.001242700
5.1630764 0.063115987 0.001118845
5.1637325 0.063912678 0.001129527
5.1643887 0.063912678 0.001138677
5.1650443 0.063912678 0.001060533
5.1657004 0.063398583 0.001070208
5.1663566 0.060003819 0.001080698
5.1670127 0.060003819 0.001097132
5.1676683 0.060003819 0.000989795
5.1683245 0.060501097 0.001021926
5.1689463 0.061299091 0.000644169
5.1696024 0.061299091 0.001018736
5.1702585 0.065871973 0.000792115
5.1709142 0.065948575 0.001071786
5.1715703 0.065948575 0.001139595
5.1722260 0.063273813 0.001062026
5.1728821 0.063273813 0.000910572
5.1735377 0.063212777 0.000654833
5.1741939 0.063212777 0.000784308
5.1748495 0.063212777 0.000988167
5.1755056 0.063753620 0.001255750
5.1761613 0.064988793 0.001039283
5.1768169 0.064988793 0.000999841
5.1774731 0.064801499 0.001165648
5.1781287 0.064801499 0.001130346
5.1787844 0.064772734 0.001080933
5.1794405 0.064374865 0.001132340
5.1800961 0.064680810 0.001239749
5.1807518 0.064680810 0.001128937
5.1814075 0.064680810 0.000540207
5.1820631 0.065424243 0.000798340
5.1827192 0.065424243 0.001159799
5.1833410 0.065424243 0.000985355
5.1839967 0.064963089 0.001123117
5.1846523 0.063159301 0.001752640
5.1853080 0.062792551 0.001115143
5.1859636 0.060622012 0.001013651
5.1866193 0.060622012 0.001249268
5.1872749 0.060598529 0.001122330
5.1879306 0.060598529 0.001255718
5.1885862 0.061772377 0.001310285
5.1892419 0.062663693 0.001150549
5.1898971 0.062958491 0.001276517
5.1905527 0.063674865 0.001217998
5.1912084 0.063863066 0.001157394
5.1918640 0.063863066 0.001096131
5.1925197 0.063863066 0.000889824
5.1931753 0.064661482 0.001110947
5.1938305 0.064661482 0.001077662
5.1944861 0.063502849 0.000897180
5.1951418 0.062319541 0.000936601
5.1957970 0.062319541 0.000949120
5.1964526 0.062319541 0.001052405
5.1971083 0.062319541 0.001221747
5.1977634 0.061498037 0.001225600
5.1984191 0.056698993 0.001171925
5.1990743 0.056698993 0.001231332
5.1997299 0.056698993 0.000937749
5.2003851 0.060615713 0.000893528
5.2010407 0.060615713 0.000987081
5.2016959 0.060869196 0.001191001
5.2023516 0.061039347 0.000994412
5.2030067 0.060869196 0.000974795
5.2036624 0.060869196 0.001115074
5.2043176 0.061039347 0.000957717
5.2049727 0.062435804 0.001029608
5.2056284 0.064915664 0.001198947
5.2062836 0.065426937 0.001157202
5.2069387 0.065426937 0.000585269
5.2075601 0.065426937 0.000855039
5.2082157 0.064823476 0.009390873
5.2088709 0.063975503 0.008739744
5.2095261 0.063127530 0.001671317
5.2101812 0.062279557 0.001033538
5.2108364 0.060939072 0.000917013
5.2114916 0.058911691 0.000897051
5.2121468 0.058911691 0.000975802
5.2128019 0.058911691 0.001058130
5.2134571 0.061302815 0.000903164
5.2141123 0.062221832 0.000887278
5.2147675 0.062423922 0.000961934
5.2154226 0.067513840 0.000980949
5.2160778 0.067513840 0.001055950
5.2167330 0.067513840 0.000974069
5.2173882 0.065305407 0.001105446
5.2180433 0.065305407 0.001192861
5.2186985 0.065305407 0.001284786
5.2193532 0.065305407 0.001169554
5.2200084 0.065305407 0.001310083
5.2206635 0.064893191 0.001283152
5.2212844 0.063776169 0.001223921
5.2219396 0.062033288 0.001299239
5.2225947 0.061047035 0.001219944
5.2232494 0.061047035 0.001257224
5.2239046 0.061718551 0.001078593
5.2245598 0.061718551 0.001123651
5.2252145 0.060139587 0.001155298
5.2258697 0.060139587 0.001244027
5.2265244 0.060139587 0.001298996
5.2271795 0.060139587 0.001425478
5.2278342 0.060868937 0.001364220
5.2284894 0.062413795 0.001352171
5.2291441 0.063528968 0.001361807
5.2297993 0.063528968 0.001201303
5.2304540 0.063528968 0.001135528
5.2311087 0.063050655 0.001043979
5.2317638 0.063050655 0.001174096
5.2324185 0.061828337 0.001272001
5.2330732 0.061828337 0.001284257
5.2337279 0.064586624 0.001423672
5.2343831 0.064586624 0.001133678
5.2350378 0.061828337 0.001174460
5.2356925 0.062627904 0.001182654
5.2363472 0.062627904 0.001293896
5.2370019 0.062627904 0.001424011
5.2376571 0.062773109 0.001336193
5.2383118 0.062773109 0.001355587
5.2389665 0.062773109 0.001681714
5.2396212 0.060098403 0.001318478
5.2402759 0.059108450 0.001208773
5.2409306 0.059108450 0.001028426
5.2415853 0.059108450 0.000928834
5.2422400 0.060200504 0.001069522
5.2428946 0.060565676 0.001146484
5.2435493 0.061208459 0.000757395
5.2441697 0.063268659 0.000874824
5.2448244 0.063268659 0.000928815
5.2454786 0.063268659 0.001056390
5.2461338 0.062291997 0.000989250
5.2467880 0.062291997 0.000945505
5.2474427 0.062291997 0.001020656
5.2480974 0.062950482 0.000777146
5.2487516 0.063668780 0.000897907
5.2494068 0.063668780 0.000904087
5.2500610 0.063653131 0.000978325
5.2507153 0.063653131 0.001117688
5.2513700 0.063653131 0.002948849
5.2520247 0.062673510 0.000914624
5.2526789 0.061227297 0.001053525
5.2533331 0.060405074 0.001239064
5.2539883 0.060405074 0.001149169
5.2546425 0.060405074 0.001034878
5.2552967 0.060405074 0.001130484
5.2559509 0.060405074 0.001182367
5.2566056 0.062297858 0.001534951
5.2572603 0.062465569 0.002254880
5.2578802 0.063044836 0.001393413
5.2585349 0.064426381 0.001255613
5.2591891 0.064577830 0.001421686
5.2598433 0.067589451 0.001322458
5.2604976 0.079573872 0.001695960
5.2611523 0.079573872 0.001784532
5.2618065 0.079573872 0.001695175
5.2624607 0.067168538 0.001888801
5.2631149 0.067168538 0.001828397
5.2637691 0.067168538 0.001829664
5.2644234 0.067168538 0.002005284
5.2650781 0.066433604 0.002291483
5.2657323 0.062707581 0.002571536
5.2663865 0.058702630 0.003053109
5.2670407 0.058702630 0.002758203
5.2676950 0.057893700 0.002846051
5.2683492 0.058702630 0.002771306
5.2690029 0.060483230 0.003408697
5.2696571 0.060483230 0.003754710
5.2703114 0.060483230 inf
5.2703114 0.060483230 inf
5.3083250 0.063022444 0.000116823
5.3724900 0.063754503 0.000120271
5.4349985 0.060616314 0.000116248
5.4960280 0.061909001 0.000124031
5.5557547 0.064173426 0.000132263
5.6143384 0.061686313 0.000132902
5.6718616 0.060188197 0.000130053
5.7283610 0.058189651 0.000131106
5.7838674 0.053058749 0.000125787
5.8384094 0.044991800 0.000120914
5.8920174 0.039197095 0.000120254
5.9447203 0.035280729 0.000119599
5.9965487 0.034573969 0.000123284
6.0475310 0.033262259 0.000122915
6.0976973 0.033732214 0.000125728
6.1470785 0.034293820 0.000128842
6.1957026 0.036403909 0.000127911
6.2436000 0.038277146 0.000130469
6.2908000 0.039770532 0.000130697
6.3373330 0.042353091 0.000135697
6.3832283 0.043124042 0.000136533
6.4285150 0.044117517 0.000139821
6.4732237 0.044430536 0.000141308
6.5173830 0.044740260 0.000144316
6.5610237 0.043413953 0.000147040
6.6041746 0.041912020 0.000147261
6.6468660 0.039085708 0.000146391
6.6891260 0.035748979 0.000146110
6.7309866 0.033262752 0.000144792
6.7724730 0.031162790 0.000143974
6.8135996 0.029586608 0.000145743
6.8543720 0.029350813 0.000147343
6.8947954 0.030315840 0.000149161
6.9348740 0.030672098 0.000149725
6.9746130 0.032415629 0.000152339
7.0140176 0.033889173 0.000155433
7.0530920 0.034162768 0.000159567
7.0918407 0.035155757 0.000163723
7.1302686 0.036896023 0.000164054
7.1683807 0.037286745 0.000168987
7.2061820 0.038677313 0.000170177
7.2436770 0.038735137 0.000176541
7.2808704 0.038606412 0.000175812
7.3177667 0.038552555 0.000181145
7.3543710 0.039097274 0.000180322
7.3906890 0.038799247 0.000183645
7.4267235 0.038898350 0.000184991
7.4624805 0.039018815 0.000190750
7.4979650 0.039789272 0.000189515
7.5331810 0.040216295 0.000195190
7.5681334 0.039737194 0.000194245
7.6028280 0.039173066 0.000198297
7.6372680 0.037813180 0.000197229
7.6714590 0.036500667 0.000196331
7.7054060 0.034542853 0.000191620
7.7391130 0.036236715 0.000197364
7.7725854 0.037796668 0.000200254
7.8058280 0.037320868 0.000201487
7.8388453 0.037618694 0.000205086
7.8716420 0.037842265 0.000207084
7.9042230 0.037158384 0.000206106
7.9365930 0.037268740 0.000206470
7.9687567 0.036394165 0.000203776
8.0007190 0.035402432 0.000208831
8.0324850 0.035605200 0.000212669
8.0640580 0.034416490 0.000215374
8.0954460 0.033464555 0.000213014
8.1266500 0.033433176 0.000218261
8.1576770 0.031038886 0.000211408
8.1885310 0.031150746 0.000216667
8.2192170 0.029605286 0.000213923
8.2497400 0.028414545 0.000218922
8.2801040 0.028102864 0.000222546
8.3103140 0.026745767 0.000227858
8.3403760 0.027407767 0.000227533
8.3702940 0.024965884 0.000225308
8.4000720 0.024231801 0.000225529
8.4297140 0.023838080 0.000227265
8.4592250 0.022226444 0.000227781
8.4886020 0.021231083 0.000228401
8.5178490 0.021409179 0.000230107
8.5469670 0.020321187 0.000249247
8.5759540 0.019506676 0.000235537
8.6048130 0.018713515 0.000240345
8.6335450 0.016638896 0.000242006
8.6621490 0.016354275 0.000242736
8.6906270 0.015604679 0.000239685
8.7189810 0.014982279 0.000245382
8.7472100 0.014453969 0.000244255
8.7753140 0.012351716 0.000249744
8.8032960 0.011835859 0.000252819
8.8311560 0.010937758 0.000255444
8.8588950 0.010573097 0.000255264
8.8865150 0.009822764 0.000259653
8.9140150 0.010053673 0.000252126
8.9413950 0.009385530 0.000257198
8.9686580 0.008333133 0.000256688
8.9958040 0.007884300 0.000260345
9.0228340 0.008110041 0.000267984
9.0497470 0.008287255 0.000273992
9.0765480 0.007141766 0.000271170
9.1032340 0.007241236 0.000275571
9.1298070 0.007387474 0.000274247
9.1562690 0.007565228 0.000283130
9.1826190 0.006894210 0.000285225
9.2088585 0.006497207 0.000291115
9.2349890 0.006565086 0.000287116
9.2610100 0.005728041 0.000290060
9.2869230 0.005856473 0.000290186
9.3127290 0.006444405 0.000296688
9.3384290 0.005051374 0.000302347
9.3640240 0.005299037 0.000309302
9.3895140 0.005028596 0.000312353
9.4149000 0.005280409 0.000321339
9.4401840 0.005187212 0.000314025
9.4653640 0.004266377 0.000321869
9.4904440 0.004359234 0.000323125
9.5154230 0.003955890 0.000319992
9.5403020 0.005040142 0.000318718
9.5650830 0.005650639 0.000327744
9.5897660 0.004254649 0.000327407
9.6143510 0.003991311 0.000335757
9.6388400 0.003396402 0.000336149
9.6632330 0.005236493 0.000350828
9.6875320 0.004232073 0.000344275
9.7117370 0.005172215 0.000356452
9.7358480 0.003523986 0.000353545
9.7598690 0.003544010 0.000360215
9.7837960 0.004444025 0.000363419
9.8076330 0.003771962 0.000371609
9.8313810 0.005074122 0.000370638
9.8550400 0.005334975 0.000373342
9.8786100 0.003941316 0.000372438
9.9020930 0.004153088 0.000382888
9.9254890 0.004128772 0.000377247
9.9488010 0.004608879 0.000387666
9.9720270 0.005755902 0.000395683
9.9951690 0.004848536 0.000402160
10.0182280 0.005516198 0.000403181
10.0412040 0.007170893 0.000417575
10.0641000 0.005992433 0.000426362
10.0869140 0.005989784 0.000436091
10.1096480 0.006354061 0.000436602
10.1323030 0.004661792 0.000449811
10.1548810 0.004543813 0.000445171
10.1773800 0.006360757 0.000463835
10.1998030 0.005462177 0.000455826
10.2221510 0.004770940 0.000465701
10.2444230 0.002911181 0.000465605
10.2666210 0.005579642 0.000476426
10.2887460 0.006164566 0.000480158
10.3107990 0.005453310 0.000491735
10.3327790 0.004717669 0.000493706
10.3546900 0.005985245 0.000500251
10.3765300 0.005453175 0.000502836
10.3983000 0.004885167 0.000526304
10.4200030 0.006409808 0.000526782
10.4416380 0.006183398 0.000546591
10.4632050 0.003178729 0.000555605
10.4847090 0.005699759 0.000568576
10.5061460 0.004274594 0.000565716
10.5275190 0.005050632 0.000596937
10.5488280 0.006146102 0.000604956
10.5700760 0.005096339 0.000616374
10.5912610 0.005000454 0.000609969
10.6123850 0.004121913 0.000641173
10.6334500 0.005734407 0.000630766
10.6544550 0.006774825 0.000653449
10.6754020 0.005624853 0.000657570
10.6962910 0.004847986 0.000675573
10.7171230 0.006059168 0.000686075
10.7378990 0.005375119 0.000699241
10.7586190 0.003971553 0.000717524
10.7792860 0.001377248 0.000729858
10.7999000 0.004640723 0.000734673
10.8204590 0.002030427 0.000743131
10.8409670 0.004048304 0.000759782
10.8614220 0.003407251 0.000775802
10.8818230 0.004293175 0.000787395
10.9021720 0.003109432 0.000814730
10.9427150 0.008188906 0.000868026
10.9629080 0.006131091 0.000853449
10.9830500 0.007423379 0.000894771
11.0031410 0.007027287 0.000912988
11.0231800 0.003036818 0.000910192
11.0431690 0.006712720 0.000929424
11.0631070 0.004313545 0.000945942
11.0829940 0.007048054 0.000961960
11.1028310 0.003153959 0.000979029
11.1226180 0.003845584 0.001007310
11.1423530 0.003072165 0.001020496
11.1620410 0.002293208 0.001035249
11.2012650 0.003092498 0.001078889
11.2208040 0.004804112 0.001101440
11.2402930 0.003120990 0.001108410
11.2597340 0.000851594 0.001143604
11.2791270 0.004803803 0.001160858
11.2984700 0.002844853 0.001226815
11.3177650 0.001744227 0.001235758
11.3370130 0.007550745 0.001281149
11.3562130 0.002615729 0.001250245
11.3753640 0.004537253 0.001286287
11.3944680 0.001722731 0.001313977
11.4135270 0.001679793 0.001304479
11.4325350 0.002513618 0.001325495
11.4515000 0.000191828 0.001349096
11.4704150 0.003128898 0.001331182
11.4892850 0.002209400 0.001393302
11.5081100 0.007867430 0.001401046
11.5268880 0.001799560 0.001430062
11.5643060 0.006354691 0.001486368
11.5829470 0.005400493 0.001522151
11.6015410 0.000539267 0.001558025
11.6200910 0.005039555 0.001559871
11.6570580 0.005072400 0.001599351
11.6754740 0.004896045 0.001614994
11.6938460 0.002760925 0.001694534
11.7121730 0.006452202 0.001782968
11.7304570 0.003409083 0.001712222
11.7486970 0.008770781 0.001813787
11.7668930 0.001263493 0.001852990
11.7850470 0.005513544 0.001986966
11.8031570 0.005033409 0.001968830
11.8572290 0.001793236 0.002198183
11.8751680 0.006986231 0.002228596
11.8930660 0.015801909 0.002315843
11.9109210 0.002258000 0.002226532
11.9287340 0.005238679 0.002349480
12.0347480 0.005175493 0.002634503
12.0522750 0.001943351 0.002591661
12.0872070 0.005684534 0.002802163
12.1046130 0.004369249 0.002674302
12.1393070 0.004678317 0.003121624
12.1565950 0.009613720 0.003037288
12.1910530 0.004412265 0.002981212
12.2424540 0.006076373 0.003244206
12.2595100 0.007132129 0.003250196
12.2765290 0.009036889 0.003429784
12.3273600 0.003619762 0.003766285
12.3778570 0.034780424 0.004624063
12.3946170 0.022465126 0.004335324
12.4113400 0.021409858 0.004570567
12.5273990 0.009736482 0.004784992
12.5602440 0.004923801 0.005210120
12.5766140 0.003250755 0.005283814
12.6255230 0.003776702 0.005346178
12.8656340 0.011341095 0.006500977
12.8813900 0.008535709 0.006285549
12.8971140 0.013159728 0.006748550
12.9128080 0.001685669 0.006001492
12.9441070 0.005561717 0.006693523
12.9597120 0.001779156 0.006928275
13.0063500 0.018378255 0.007518899
13.0218390 0.038501217 0.008054492
13.0372980 0.011928166 0.007547428
13.0527290 0.019939501 0.007108382
13.0681320 0.017621562 0.008610000
13.0835070 0.016969180 0.007444562
13.1141720 0.009383240 0.008874078
13.1294630 0.004928508 0.008487541
13.1447280 0.000511901 0.008889548
13.2206460 0.007429764 0.008278936
13.2809090 0.019167856 0.009203734
13.3407660 0.002923081 0.009120333
13.3556690 0.015231365 0.008853384
13.3705460 0.025495189 0.008654760
13.3854010 0.009646544 0.008453910
13.4002300 0.014661976 0.008777517
13.4740280 0.000999693 0.009988005
13.4887170 0.015130359 0.009425918
13.5033850 0.006241333 0.010127855
13.5180290 0.049050263 0.012149691
13.5618310 0.042076372 0.011284408
13.5763890 0.002624445 0.009032285
13.6054400 0.005310230 0.014630866
13.6344050 0.053603897 0.014378723
