# wavelength_(μm) flux_(mJy) flux_unc_(mJy)
4.7012615 0.414081850 0.003669341
4.7019243 0.427182270 0.003517026
4.7025876 0.428515070 0.003564158
4.7032504 0.428515070 0.003511022
4.7039132 0.428515070 0.003592146
4.7045765 0.454083330 0.003802787
4.7052393 0.459389940 0.003793837
4.7059021 0.459389940 0.003635301
4.7065649 0.459389940 0.003955720
4.7072277 0.459338950 0.003560114
4.7078910 0.457320620 0.003634299
4.7085538 0.457320620 0.003557923
4.7092166 0.457320620 0.003593600
4.7098794 0.464130870 0.003986448
4.7105422 0.474838360 0.003814281
4.7112050 0.476179230 0.003787325
4.7118678 0.474838360 0.003853146
4.7125306 0.476139680 0.003690041
4.7131934 0.476139680 0.003771830
4.7138562 0.476139680 0.003832191
4.7145190 0.476139680 0.003480445
4.7151818 0.487544080 0.003833679
4.7158446 0.487544080 0.003660012
4.7165074 0.487544080 0.003814520
4.7171702 0.465903560 0.003669190
4.7178330 0.463766780 0.003796639
4.7184958 0.463766780 0.003751504
4.7191586 0.463766780 0.003626762
4.7198210 0.464844680 0.003794310
4.7204838 0.489129880 0.003694253
4.7211466 0.493810430 0.003794417
4.7218094 0.495226460 0.003820335
4.7224722 0.503866600 0.003781654
4.7231345 0.503866600 0.003857692
4.7237973 0.511435830 0.003953816
4.7244601 0.511435830 0.003709235
4.7251229 0.503203690 0.003951596
4.7257853 0.494137340 0.003817369
4.7264481 0.483085540 0.003595657
4.7271104 0.483085540 0.003653509
4.7277732 0.483085540 0.003653472
4.7284360 0.498235420 0.003752630
4.7290983 0.505245660 0.003761413
4.7297611 0.505245660 0.003792243
4.7303905 0.508983640 0.003790387
4.7310534 0.508983640 0.003743844
4.7317152 0.505131040 0.003790540
4.7323780 0.500491210 0.003617605
4.7330408 0.478680260 0.003651511
4.7337036 0.466565830 0.003532436
4.7343655 0.466565830 0.003649597
4.7350283 0.466565830 0.003545559
4.7356911 0.498828160 0.003724463
4.7363529 0.503570900 0.003885067
4.7370157 0.503570900 0.003909824
4.7376781 0.501506380 0.003712387
4.7383404 0.501506380 0.003689726
4.7390032 0.491294520 0.003614054
4.7396650 0.491294520 0.003679892
4.7403278 0.492100700 0.003786852
4.7409906 0.491294520 0.003786640
4.7416525 0.492100700 0.003847614
4.7423153 0.495379020 0.003537011
4.7429771 0.503597170 0.003884304
4.7436399 0.503597170 0.003949495
4.7443023 0.507694770 0.003976019
4.7449646 0.507694770 0.004297378
4.7456274 0.505395840 0.006862441
4.7462893 0.505395840 0.004481845
4.7469521 0.505942620 0.003945681
4.7476139 0.505942620 0.004039198
4.7482767 0.514077470 0.003957813
4.7489386 0.514077470 0.004003407
4.7496014 0.514077470 0.003997038
4.7502632 0.513286550 0.004027718
4.7509260 0.502177410 0.003967456
4.7515879 0.502177410 0.003880308
4.7522507 0.502177410 0.003994384
4.7529125 0.503390990 0.003867034
4.7535753 0.503390990 0.004047924
4.7542372 0.503390990 0.004032462
4.7548990 0.503390990 0.003749732
4.7555618 0.503390990 0.003805518
4.7562237 0.496057820 0.004048876
4.7568865 0.506946670 0.004032945
4.7575483 0.507148460 0.003937651
4.7581773 0.506946670 0.003976828
4.7588396 0.506946670 0.004132709
4.7595019 0.506946670 0.003998614
4.7601638 0.515480850 0.004099490
4.7608261 0.506854610 0.003951907
4.7614884 0.508191960 0.004181247
4.7621503 0.506854610 0.004027143
4.7628126 0.505940040 0.003989871
4.7634749 0.492579050 0.004091394
4.7641368 0.492579050 0.003962467
4.7647991 0.492579050 0.004356721
4.7654610 0.497018820 0.004154920
4.7661233 0.505524950 0.003955361
4.7667851 0.505524950 0.004107777
4.7674475 0.517878070 0.004098122
4.7681093 0.518522580 0.003960224
4.7687716 0.519122870 0.004052273
4.7694335 0.518522580 0.004132053
4.7700958 0.520708770 0.004259654
4.7707577 0.518522580 0.004042092
4.7714200 0.510338390 0.004128775
4.7720819 0.498915600 0.004201651
4.7727437 0.495850500 0.003988031
4.7734060 0.494430710 0.004229620
4.7740679 0.493087210 0.003945201
4.7747297 0.490501560 0.003844380
4.7753916 0.493087210 0.003921724
4.7760539 0.490501560 0.003997034
4.7767158 0.490501560 0.003929139
4.7773776 0.488216520 0.003870288
4.7780395 0.478497140 0.003989354
4.7787013 0.469752090 0.003816191
4.7793636 0.458510240 0.003847762
4.7800255 0.458510240 0.003809172
4.7806873 0.469752090 0.003781620
4.7813487 0.492569660 0.004052736
4.7820106 0.496872620 0.004002550
4.7826724 0.496872620 0.004192646
4.7833343 0.504120490 0.003878567
4.7839961 0.505293400 0.003639231
4.7846580 0.496872620 0.003885206
4.7853198 0.487085490 0.003818671
4.7859817 0.482283160 0.003712847
4.7866435 0.482283160 0.003783682
4.7873054 0.482283160 0.003831589
4.7879672 0.482328740 0.003702241
4.7886291 0.497177310 0.003819615
4.7892909 0.526863310 0.004067190
4.7899528 0.535972720 0.003773468
4.7906141 0.535972720 0.004035938
4.7912426 0.526863310 0.004208629
4.7919044 0.514733620 0.003687219
4.7925663 0.496444280 0.003854627
4.7932281 0.486880700 0.004020131
4.7938900 0.486880700 0.003707775
4.7945518 0.486880700 0.003787923
4.7952132 0.486880700 0.003927805
4.7958746 0.497785570 0.003988101
4.7965364 0.499677100 0.004334858
4.7971983 0.529682880 0.004158727
4.7978601 0.546036750 0.004057536
4.7985215 0.546036750 0.004157015
4.7991829 0.546036750 0.004370171
4.7998447 0.538718440 0.004177780
4.8005066 0.500348060 0.004061919
4.8011684 0.499647340 0.004012773
4.8018298 0.494479240 0.004058877
4.8024912 0.494479240 0.004079634
4.8031530 0.499647340 0.004103615
4.8038149 0.514391380 0.004043019
4.8044758 0.519120610 0.004071198
4.8051376 0.523054140 0.004145747
4.8057995 0.528193990 0.004386150
4.8064609 0.529346390 0.004348226
4.8071222 0.536726620 0.004293848
4.8077841 0.536726620 0.004423718
4.8084455 0.536726620 0.004439540
4.8091068 0.524746970 0.004132034
4.8097687 0.524284950 0.004096457
4.8104296 0.524284950 0.004363993
4.8110914 0.524284950 0.004215693
4.8117528 0.520776410 0.004413905
4.8124142 0.508471460 0.004178749
4.8130760 0.499000360 0.004107058
4.8137369 0.499000360 0.003934241
4.8143988 0.499000360 0.004659313
4.8150601 0.512166730 0.004071889
4.8157215 0.522405770 0.004151215
4.8163829 0.526719040 0.004380794
4.8170109 0.533163910 0.004329601
4.8176723 0.533163910 0.004394767
4.8183341 0.529715310 0.004320857
4.8189955 0.533163910 0.004382173
4.8196564 0.533163910 0.004199536
4.8203177 0.537126690 0.004425099
4.8209791 0.543983110 0.004380221
4.8216405 0.543983110 0.004437518
4.8223019 0.543983110 0.004388309
4.8229632 0.530550470 0.004240681
4.8236246 0.521046860 0.004239131
4.8242860 0.521046860 0.004172103
4.8249469 0.521046860 0.004304091
4.8256078 0.537637700 0.004360512
4.8262691 0.537637700 0.004392043
4.8269305 0.537637700 0.004130435
4.8275919 0.537637700 0.004268173
4.8282533 0.533367750 0.004239434
4.8289142 0.533367750 0.004489290
4.8295755 0.535928340 0.004338933
4.8302369 0.535928340 0.004112692
4.8308978 0.533367750 0.004386325
4.8315592 0.530292350 0.004259795
4.8322206 0.521401730 0.004279412
4.8328815 0.516792150 0.004342317
4.8335428 0.516792150 0.004148245
4.8342037 0.516792150 0.003843422
4.8348651 0.537570730 0.004243964
4.8355260 0.539439690 0.004261445
4.8361874 0.542565830 0.004364506
4.8368483 0.542565830 0.004251302
4.8375096 0.542565830 0.004236429
4.8381705 0.542565830 0.004066941
4.8388319 0.542565830 0.004306375
4.8394928 0.542512620 0.004133873
4.8401537 0.542512620 0.004450372
4.8408151 0.540415830 0.004130018
4.8414760 0.535970060 0.004188305
4.8421369 0.534148200 0.004184006
4.8427982 0.534148200 0.004265715
4.8434596 0.513832990 0.003932246
4.8441205 0.513832990 0.004076624
4.8447819 0.513832990 0.003975092
4.8454428 0.525030470 0.003917391
4.8461037 0.525030470 0.004289484
4.8467646 0.525030470 0.004280520
4.8474255 0.523086190 0.004032332
4.8480530 0.519169330 0.003957030
4.8487144 0.519169330 0.003843699
4.8493752 0.523086190 0.003941208
4.8500361 0.532595130 0.004203069
4.8506970 0.540158290 0.004217697
4.8513579 0.540158290 0.004233133
4.8520188 0.540158290 0.004384770
4.8526797 0.533563900 0.004267699
4.8533406 0.520895190 0.004045450
4.8540015 0.514413280 0.004125040
4.8546624 0.514413280 0.004307078
4.8553233 0.514413280 0.004229167
4.8559842 0.519767170 0.004216768
4.8566451 0.520143960 0.004076154
4.8573055 0.524854000 0.004294048
4.8579664 0.546043700 0.004264309
4.8586273 0.546367370 0.004252746
4.8592882 0.553820440 0.004377881
4.8599491 0.546367370 0.004417223
4.8606100 0.546043700 0.004406687
4.8612704 0.545317820 0.004386173
4.8619313 0.538821580 0.004171794
4.8625922 0.530743870 0.004313452
4.8632526 0.517007770 0.004177312
4.8639135 0.509158280 0.004239690
4.8645744 0.504195500 0.004138410
4.8652349 0.504195500 0.004578327
4.8658957 0.509158280 0.004275557
4.8665566 0.524435630 0.004248675
4.8672171 0.538166980 0.004319593
4.8678780 0.538719390 0.004490399
4.8685384 0.541639130 0.004422127
4.8691993 0.541639130 0.004444465
4.8698597 0.538166980 0.004418150
4.8705206 0.523854890 0.004363907
4.8711476 0.481136840 0.005492932
4.8718085 0.481136840 0.005268822
4.8724689 0.481136840 0.005493106
4.8731294 0.484647190 0.004280843
4.8737903 0.491983760 0.004454283
4.8744507 0.491983760 0.004206137
4.8751116 0.484647190 0.004283152
4.8757720 0.484647190 0.004171983
4.8764324 0.485307670 0.004053108
4.8770928 0.485307670 0.004080325
4.8777537 0.517270990 0.004392373
4.8784142 0.527801780 0.004463208
4.8790746 0.527978060 0.004542190
4.8797350 0.527978060 0.004327765
4.8803954 0.527978060 0.004257966
4.8810563 0.527978060 0.004256904
4.8817167 0.521233670 0.004278940
4.8823771 0.521133520 0.004430131
4.8830376 0.521133520 0.004338366
4.8836980 0.507106030 0.004414140
4.8843584 0.507106030 0.004269959
4.8850188 0.506882910 0.004377270
4.8856792 0.501911860 0.004113605
4.8863397 0.501911860 0.004216051
4.8870001 0.501911860 0.004107245
4.8876605 0.501911860 0.004179682
4.8883209 0.516137870 0.004251891
4.8889813 0.516137870 0.004349243
4.8896418 0.521247670 0.004579918
4.8903022 0.518793030 0.004213266
4.8909626 0.516137870 0.004375144
4.8916225 0.514792410 0.004107035
4.8922830 0.514792410 0.004393545
4.8929434 0.514792410 0.004076825
4.8936038 0.513234920 0.004131353
4.8942637 0.513234920 0.004130188
4.8949242 0.513234920 0.004126916
4.8955846 0.515367470 0.003842599
4.8962450 0.509378230 0.004548062
4.8969049 0.509378230 0.004303799
4.8975654 0.509378230 0.003968960
4.8982258 0.509378230 0.004015533
4.8988857 0.509378230 0.003935000
4.8995461 0.525982260 0.004137849
4.9002061 0.532604750 0.004155727
4.9008331 0.534801900 0.004388903
4.9014931 0.534801900 0.004395704
4.9021535 0.534801900 0.004221731
4.9028134 0.534369550 0.004203961
4.9034739 0.530138910 0.004233686
4.9041338 0.520423150 0.004183477
4.9047942 0.519700690 0.004186587
4.9054542 0.519700690 0.004038488
4.9061146 0.519700690 0.004059133
4.9067745 0.522511010 0.004237917
4.9074345 0.522511010 0.004423665
4.9080944 0.522511010 0.004321930
4.9087548 0.509663020 0.004266709
4.9094148 0.509663020 0.004197560
4.9100752 0.509663020 0.004115220
4.9107351 0.530947810 0.004368347
4.9113951 0.532989030 0.004594677
4.9120550 0.550122480 0.004808667
4.9127150 0.550122480 0.004541520
4.9133749 0.550122480 0.004560418
4.9140348 0.530497890 0.004269950
4.9146953 0.522531850 0.004521423
4.9153552 0.521995420 0.004233527
4.9160151 0.521995420 0.004354604
4.9166751 0.518311990 0.004328629
4.9173350 0.517812310 0.004756968
4.9179950 0.518311990 0.004446234
4.9186549 0.517812310 0.004521640
4.9193149 0.516609150 0.004591726
4.9199748 0.516609150 0.004315741
4.9206347 0.527086810 0.004268205
4.9212947 0.529431120 0.004349892
4.9219546 0.543878630 0.004483438
4.9225807 0.544949830 0.004790359
4.9232407 0.544949830 0.004380160
4.9239006 0.544949830 0.004847693
4.9245605 0.538377740 0.004484600
4.9252205 0.536244560 0.004507034
4.9258804 0.533584510 0.004444715
4.9265399 0.506238190 0.004248472
4.9271998 0.506238190 0.004230162
4.9278598 0.506238190 0.004424348
4.9285192 0.532220900 0.004691915
4.9291792 0.542195770 0.004607817
4.9298391 0.542195770 0.004636115
4.9304986 0.542195770 0.004715003
4.9311585 0.538348410 0.004817617
4.9318185 0.538348410 0.004529972
4.9324780 0.538348410 0.005762065
4.9331379 0.541938780 0.004507091
4.9337974 0.541938780 0.004814465
4.9344573 0.541938780 0.004647167
4.9351168 0.537072370 0.004528250
4.9357767 0.534967270 0.004589802
4.9364362 0.517333360 0.004495095
4.9370961 0.517333360 0.004386359
4.9377556 0.527854500 0.004341878
4.9384151 0.527854500 0.004585193
4.9390750 0.540220230 0.004579711
4.9397345 0.564281900 0.004703946
4.9403939 0.564281900 0.004573927
4.9410539 0.564281900 0.004262113
4.9417133 0.544805300 0.004634946
4.9423728 0.543551190 0.004302972
4.9430323 0.531976530 0.004399116
4.9436922 0.531976530 0.004354131
4.9443517 0.531976530 0.004513153
4.9450111 0.531976530 0.004515551
4.9456706 0.545305310 0.004652342
4.9463301 0.545305310 0.004301162
4.9469895 0.534433900 0.004516784
4.9476495 0.512303180 0.004483160
4.9483089 0.515120740 0.004079561
4.9489689 0.515120740 0.004119964
4.9496284 0.515120740 0.004442136
4.9502878 0.527441400 0.004395811
4.9509134 0.540752530 0.004444231
4.9515734 0.547971140 0.004587252
4.9522324 0.552099310 0.004276508
4.9528923 0.547971140 0.004742036
4.9535513 0.547971140 0.004480490
4.9542108 0.523914530 0.004359213
4.9548702 0.523914530 0.004176410
4.9555297 0.523914530 0.004413268
4.9561892 0.534873390 0.004477278
4.9568481 0.534873390 0.004468587
4.9575081 0.535891420 0.004872130
4.9581671 0.534873390 0.004650494
4.9588261 0.532656220 0.004667380
4.9594860 0.529123100 0.004394799
4.9601450 0.529123100 0.004537501
4.9608045 0.529123100 0.004403754
4.9614639 0.536269880 0.004599433
4.9621229 0.537379360 0.004322883
4.9627819 0.544572990 0.004702492
4.9634418 0.557774810 0.004766114
4.9641008 0.562043990 0.004667022
4.9647598 0.562043990 0.004934414
4.9654193 0.557774810 0.004722770
4.9660788 0.556960590 0.004743476
4.9667377 0.525249210 0.004514118
4.9673967 0.520142640 0.004345560
4.9680562 0.520142640 0.004453483
4.9687157 0.525249210 0.004595186
4.9693747 0.541328920 0.004711402
4.9700336 0.542220340 0.004893044
4.9706926 0.542220340 0.004714394
4.9713187 0.542220340 0.004876406
4.9719777 0.547930660 0.004639959
4.9726367 0.547930660 0.004530351
4.9732957 0.554275290 0.004780316
4.9739552 0.567509760 0.004835811
4.9746141 0.567509760 0.005016020
4.9752731 0.570944500 0.004792437
4.9759321 0.570944500 0.005012893
4.9765911 0.567094440 0.004910414
4.9772506 0.561552260 0.004757565
4.9779096 0.531401390 0.004493587
4.9785686 0.524815440 0.004679130
4.9792275 0.524815440 0.004219209
4.9798865 0.524815440 0.004429908
4.9805455 0.549599720 0.005022586
4.9812045 0.549599720 0.004697658
4.9818635 0.549599720 0.004538185
4.9825225 0.549377390 0.004610569
4.9831815 0.549377390 0.004460107
4.9838405 0.549377390 0.004405263
4.9844995 0.565161340 0.004518674
4.9851584 0.567537010 0.004560773
4.9858174 0.569079600 0.004745350
4.9864764 0.569244540 0.004648021
4.9871349 0.569244540 0.004961757
4.9877939 0.567537010 0.004864969
4.9884529 0.567323780 0.004502857
4.9891119 0.536740200 0.005388199
4.9897709 0.513816220 0.004543721
4.9904294 0.513816220 0.004530143
4.9910884 0.513816220 0.004333377
4.9917474 0.524902210 0.004586918
4.9924059 0.529592880 0.004385822
4.9930649 0.529592880 0.004638672
4.9937239 0.544076680 0.004569577
4.9943824 0.544076680 0.004179724
4.9950414 0.544076680 0.004497199
4.9956999 0.544076680 0.004348929
4.9963589 0.551269280 0.004479116
4.9970174 0.559395310 0.004554716
4.9976764 0.559395310 0.004531529
4.9983349 0.551269280 0.004596089
4.9989605 0.547789570 0.004570139
4.9996185 0.541903080 0.004499927
5.0002775 0.521370080 0.004394534
5.0009365 0.511035280 0.004531599
5.0015950 0.508567070 0.004654134
5.0022535 0.508567070 0.004403137
5.0029125 0.521370080 0.004538472
5.0035710 0.548024690 0.004800033
5.0042295 0.559419740 0.004497455
5.0048885 0.559419740 0.004714590
5.0055466 0.559419740 0.004903844
5.0062056 0.551614390 0.004626927
5.0068645 0.545159960 0.004681134
5.0075226 0.540587370 0.004343377
5.0081816 0.532806310 0.004875061
5.0088396 0.514285380 0.005210216
5.0094986 0.514285380 0.004892684
5.0101566 0.514285380 0.005352881
5.0108156 0.531215370 0.004812220
5.0114737 0.531215370 0.004711825
5.0121326 0.531215370 0.004803666
5.0127907 0.531215370 0.004424141
5.0134497 0.531898090 0.004938416
5.0141077 0.529692360 0.004684260
5.0147667 0.529692360 0.006369108
5.0154247 0.535390760 0.004750350
5.0160837 0.535390760 0.004728116
5.0167418 0.534997100 0.005054707
5.0173669 0.534997100 0.004669085
5.0180254 0.541706860 0.004846115
5.0186839 0.541706860 0.004945240
5.0193419 0.541350860 0.004984932
5.0200005 0.541350860 0.004979097
5.0206590 0.541350860 0.004815101
5.0213175 0.535509040 0.004994826
5.0219755 0.535509040 0.004783503
5.0226340 0.535509040 0.004697258
5.0232925 0.537336080 0.004617583
5.0239506 0.543508170 0.004939664
5.0246091 0.543831580 0.004653178
5.0252671 0.544424340 0.004933121
5.0259256 0.543831580 0.004979418
5.0265841 0.543508170 0.004851230
5.0272422 0.533292370 0.004892371
5.0279007 0.533292370 0.004727222
5.0285587 0.532424900 0.004668022
5.0292168 0.533292370 0.004793687
5.0298753 0.537981850 0.004780426
5.0305333 0.537981850 0.004791732
5.0311918 0.537981850 0.004706255
5.0318499 0.537981850 0.004846033
5.0325079 0.537981850 0.004570103
5.0331664 0.541196110 0.004825065
5.0338244 0.545915810 0.004835705
5.0344825 0.551077280 0.004757413
5.0351410 0.551077280 0.004784826
5.0357990 0.548258740 0.004705464
5.0364571 0.548258740 0.004576739
5.0371151 0.551077280 0.004645366
5.0377736 0.560061640 0.004883935
5.0384316 0.560061640 0.004803423
5.0390897 0.560061640 0.004710046
5.0397477 0.548708630 0.004681695
5.0404058 0.534995100 0.004902222
5.0410638 0.532598890 0.004764219
5.0417218 0.522796810 0.004592379
5.0423799 0.521515760 0.004503729
5.0430379 0.521515760 0.004521604
5.0436959 0.521587100 0.004257811
5.0443201 0.521587100 0.004504867
5.0449781 0.547502600 0.004725738
5.0456362 0.547502600 0.004908767
5.0462942 0.547502600 0.004818864
5.0469522 0.533918970 0.004628352
5.0476103 0.533918970 0.004637472
5.0482683 0.533918970 0.004668814
5.0489264 0.559424480 0.004821066
5.0495844 0.576207720 0.004824414
5.0502424 0.576207720 0.004833694
5.0509000 0.565712720 0.004969266
5.0515575 0.565712720 0.004963805
5.0522156 0.563939390 0.004993345
5.0528736 0.557597800 0.005221585
5.0535316 0.521406550 0.004792388
5.0541897 0.521406550 0.004655281
5.0548468 0.521406550 0.004871933
5.0555048 0.528887560 0.004800689
5.0561628 0.561869970 0.004927406
5.0568209 0.561869970 0.005205954
5.0574789 0.561869970 0.005006644
5.0581369 0.560526440 0.005113595
5.0587945 0.547285350 0.004812408
5.0594521 0.547285350 0.004916136
5.0601101 0.547285350 0.004946776
5.0607681 0.558015150 0.005319236
5.0614252 0.563857430 0.005011422
5.0620494 0.563857430 0.005307363
5.0627074 0.563857430 0.005073180
5.0633650 0.560713600 0.005265343
5.0640225 0.547091490 0.005082967
5.0646806 0.532073530 0.004819700
5.0653381 0.524628620 0.004900736
5.0659957 0.516242080 0.005246300
5.0666533 0.516242080 0.004719138
5.0673113 0.516242080 0.004734267
5.0679688 0.539096570 0.004895636
5.0686264 0.548208780 0.004981878
5.0692840 0.558111080 0.004949494
5.0699415 0.558111080 0.005264641
5.0705991 0.558111080 0.005024763
5.0712566 0.558111080 0.004878805
5.0719142 0.551772560 0.005114059
5.0725718 0.551772560 0.004886954
5.0732293 0.564343840 0.004986931
5.0738869 0.564343840 0.005085624
5.0745444 0.564343840 0.004917975
5.0752020 0.564343840 0.005236225
5.0758595 0.550805430 0.005102366
5.0765171 0.544532440 0.004828371
5.0771747 0.539243910 0.004853866
5.0778322 0.529407510 0.004564488
5.0784893 0.526701650 0.004848024
5.0791469 0.524120920 0.004864193
5.0798044 0.524120920 0.004433145
5.0804620 0.526701650 0.004707749
5.0811186 0.534855170 0.004898049
5.0817761 0.534855170 0.004864587
5.0824337 0.534855170 0.004666054
5.0830908 0.534855170 0.004657161
5.0837483 0.534855170 0.004814822
5.0844059 0.537507790 0.004671944
5.0850630 0.558490420 0.004674031
5.0857205 0.565837030 0.005103187
5.0863776 0.565837030 0.004618064
5.0870352 0.558490420 0.004784716
5.0876589 0.550658530 0.004563089
5.0883160 0.547524680 0.004449076
5.0889730 0.547524680 0.004573846
5.0896306 0.550658530 0.004667659
5.0902882 0.543222140 0.004945941
5.0909452 0.541598250 0.004821767
5.0916023 0.530067430 0.004526927
5.0922594 0.527720530 0.004693820
5.0929170 0.527720530 0.004750020
5.0935740 0.528264200 0.005181967
5.0942316 0.528264200 0.004668926
5.0948887 0.536459240 0.004654786
5.0955458 0.543109070 0.004969022
5.0962029 0.549764170 0.004582856
5.0968599 0.549764170 0.005323997
5.0975170 0.549764170 0.004876876
5.0981741 0.549764170 0.004888453
5.0988312 0.538653030 0.004864951
5.0994883 0.538653030 0.004839466
5.1001458 0.548251360 0.004785798
5.1008029 0.548251360 0.004903596
5.1014600 0.548959860 0.005164899
5.1021171 0.557532080 0.004865569
5.1027741 0.557532080 0.005042979
5.1034312 0.553147420 0.005023838
5.1040545 0.548959860 0.005024068
5.1047115 0.528109080 0.004766867
5.1053686 0.528109080 0.004837033
5.1060257 0.527580420 0.005035112
5.1066823 0.528109080 0.004570004
5.1073394 0.528109080 0.004774751
5.1079965 0.533808040 0.005062988
5.1086535 0.540674290 0.004848557
5.1093102 0.541037390 0.005063650
5.1099672 0.541738100 0.004976230
5.1106243 0.548986780 0.005046592
5.1112814 0.548986780 0.004754211
5.1119380 0.549478390 0.004827459
5.1125951 0.548986780 0.004728331
5.1132522 0.548986780 0.004997117
5.1139088 0.549478390 0.004937821
5.1145658 0.565201350 0.004948331
5.1152225 0.566906630 0.004971573
5.1158795 0.566906630 0.005184934
5.1165361 0.566906630 0.005176107
5.1171932 0.561317550 0.004619618
5.1178498 0.529551020 0.004654646
5.1185069 0.512376650 0.004551723
5.1191635 0.510144180 0.004694941
5.1198201 0.510144180 0.004876941
5.1204772 0.510144180 0.004776454
5.1211338 0.536685870 0.004763636
5.1217904 0.552178390 0.005077359
5.1224475 0.570359600 0.004826389
5.1231041 0.570359600 0.004979426
5.1237607 0.570359600 0.005048447
5.1244173 0.570359600 0.004922363
5.1250744 0.583988720 0.004756205
5.1257310 0.587982750 0.005029973
5.1263876 0.592889520 0.004811304
5.1270442 0.593106270 0.005199164
5.1277008 0.593106270 0.005063889
5.1283574 0.599934820 0.005192854
5.1289806 0.593106270 0.005187566
5.1296368 0.592399310 0.004858106
5.1302938 0.582049360 0.004979491
5.1309500 0.559052820 0.004940831
5.1316071 0.545639150 0.005129066
5.1322632 0.527812460 0.004769357
5.1329198 0.527812460 0.004798590
5.1335764 0.527812460 0.004778707
5.1342330 0.552091070 0.004814602
5.1348896 0.560958720 0.005066926
5.1355462 0.560958720 0.004819453
5.1362028 0.561760740 0.004777776
5.1368589 0.560958720 0.004741845
5.1375155 0.561760740 0.005191786
5.1381721 0.559832380 0.004876893
5.1388288 0.565190160 0.005057376
5.1394849 0.565190160 0.005208343
5.1401415 0.574630830 0.004871554
5.1407981 0.566072430 0.005407344
5.1414542 0.566072430 0.005109350
5.1421108 0.566072430 0.005093791
5.1427670 0.552987940 0.004799893
5.1434236 0.543453390 0.004760529
5.1440802 0.527128520 0.004946187
5.1447024 0.510422120 0.004803435
5.1453590 0.503329460 0.004890186
5.1460152 0.503329460 0.004833247
5.1466713 0.503329460 0.004567791
5.1473279 0.529980410 0.005151241
5.1479840 0.533727470 0.004916340
5.1486406 0.543079690 0.005012623
5.1492968 0.544631170 0.004960407
5.1499529 0.545808210 0.004877915
5.1506095 0.556010340 0.005322202
5.1512656 0.569448600 0.005304489
5.1519217 0.569448600 0.005149813
5.1525779 0.571652810 0.005253772
5.1532345 0.569448600 0.005009024
5.1538906 0.563860410 0.005175117
5.1545467 0.561048560 0.005194284
5.1552029 0.561048560 0.005229581
5.1558590 0.557938330 0.004819696
5.1565151 0.549758410 0.005175314
5.1571712 0.548389670 0.005035157
5.1578274 0.537377710 0.004981019
5.1584835 0.527269770 0.004860496
5.1591396 0.522351810 0.004935400
5.1597958 0.522351810 0.004887549
5.1604519 0.522351810 0.004839614
5.1611080 0.524213320 0.004787404
5.1617641 0.524213320 0.005088597
5.1624203 0.526437450 0.004978686
5.1630764 0.552487740 0.004922024
5.1637325 0.552487740 0.005088711
5.1643887 0.552487740 0.004986300
5.1650443 0.539982600 0.004732937
5.1657004 0.534799700 0.004833100
5.1663566 0.532634490 0.005057325
5.1670127 0.532634490 0.004915693
5.1676683 0.532257850 0.004814965
5.1683245 0.532257850 0.004955553
5.1689463 0.532634490 0.004648942
5.1696024 0.540272660 0.004855792
5.1702585 0.540272660 0.005041292
5.1709142 0.540272660 0.004828614
5.1715703 0.542388010 0.004591528
5.1722260 0.542388010 0.004800586
5.1728821 0.525996460 0.004650691
5.1735377 0.525996460 0.005000443
5.1741939 0.545086020 0.004624995
5.1748495 0.541646400 0.004676808
5.1755056 0.541646400 0.004868880
5.1761613 0.541646400 0.004676954
5.1768169 0.541646400 0.005044427
5.1774731 0.541646400 0.006477906
5.1781287 0.562267230 0.004885700
5.1787844 0.533653450 0.005227865
5.1794405 0.537101800 0.005217995
5.1800961 0.554118610 0.004852729
5.1807518 0.554118610 0.004984229
5.1814075 0.554118610 0.005125090
5.1820631 0.555298950 0.005315834
5.1827192 0.555686590 0.005337865
5.1833410 0.555686590 0.005218445
5.1839967 0.555298950 0.005167282
5.1846523 0.519979620 0.005646456
5.1853080 0.519086480 0.004893708
5.1859636 0.519086480 0.005117905
5.1866193 0.519086480 0.005231317
5.1872749 0.519086480 0.005006579
5.1879306 0.525178880 0.005287002
5.1885862 0.529962470 0.005169175
5.1892419 0.530066570 0.005500950
5.1898971 0.547537260 0.005576591
5.1905527 0.547537260 0.005380977
5.1912084 0.547537260 0.005172713
5.1918640 0.544566360 0.005121459
5.1925197 0.536670620 0.004948614
5.1931753 0.535307070 0.005329569
5.1938305 0.534696930 0.005354104
5.1944861 0.535307070 0.005442431
5.1951418 0.535307070 0.005167400
5.1957970 0.535806260 0.005042081
5.1964526 0.539040650 0.005026681
5.1971083 0.539040650 0.005364053
5.1977634 0.539040650 0.005125529
5.1984191 0.506304020 0.004966203
5.1990743 0.506304020 0.004825465
5.1997299 0.506304020 0.005113781
5.2003851 0.513578210 0.004994829
5.2010407 0.516783610 0.004986643
5.2016959 0.517971350 0.004860717
5.2023516 0.517971350 0.005082151
5.2030067 0.517971350 0.004969251
5.2036624 0.521516570 0.005073017
5.2043176 0.521528410 0.004770106
5.2049727 0.543832510 0.005114977
5.2056284 0.546571340 0.005317797
5.2062836 0.552206730 0.005020101
5.2069387 0.552206730 0.005181601
5.2075601 0.546571340 0.004974626
5.2082157 0.516983260 0.007968825
5.2088709 0.516983260 0.007627175
5.2095261 0.516983260 0.005762853
5.2101812 0.516983260 0.005104939
5.2108364 0.516983260 0.004814437
5.2114916 0.513117340 0.005250344
